shape,color,isPost86,hex,introducedAt,retiredAt,category
"Bowl, Fruit (11¾"")",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Fruit (11¾"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Fruit (11¾"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Fruit (11¾"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Chartreuse,False,#DFFF00,1951.0,1959.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Forest Green,False,#228B22,1951.0,1959.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Gray,False,#808080,1951.0,1959.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Medium Green,False,#3CB371,1959.0,1969.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Rose,False,#FF007F,1951.0,1959.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Fruit (5½"") 13",Chartreuse,False,#DFFF00,1951.0,1959.0,Bowls
"Bowl, Fruit (5½"") 13",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Fruit (5½"") 13",Forest Green,False,#228B22,1951.0,1959.0,Bowls
"Bowl, Fruit (5½"") 13",Gray,False,#808080,1951.0,1959.0,Bowls
"Bowl, Fruit (5½"") 13",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Fruit (5½"") 13",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Fruit (5½"") 13",Medium Green,False,#3CB371,1959.0,1969.0,Bowls
"Bowl, Fruit (5½"") 13",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Fruit (5½"") 13",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Fruit (5½"") 13",Rose,False,#FF007F,1951.0,1959.0,Bowls
"Bowl, Fruit (5½"") 13",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Fruit (5½"") 13",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Ironstone Fruit/Dessert (5 ½"")",Amberstone Brown,False,#964B00,1967.0,1970.0,Bowls
"Bowl, Ironstone Fruit/Dessert (5 ½"")",Antique Gold,False,#D4AF37,1969.0,1972.0,Bowls
"Bowl, Ironstone Fruit/Dessert (5 ½"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Ironstone Fruit/Dessert (5 ½"")",Turf Green,False,#87CEEB,1969.0,1972.0,Bowls
"Bowl, Ironstone Salad (10 ½"")",Amberstone Brown,False,#964B00,1967.0,1970.0,Bowls
"Bowl, Ironstone Salad (10 ½"")",Antique Gold,False,#D4AF37,1969.0,1972.0,Bowls
"Bowl, Ironstone Soup/Cereal (6 ½"")",Amberstone Brown,False,#964B00,1967.0,1970.0,Bowls
"Bowl, Ironstone Soup/Cereal (6 ½"")",Antique Gold,False,#D4AF37,1969.0,1972.0,Bowls
"Bowl, Ironstone Soup/Cereal (6 ½"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Ironstone Soup/Cereal (6 ½"")",Turf Green,False,#87CEEB,1969.0,1972.0,Bowls
"Bowl, Ironstone Vegetable (8 ¾"")",Amberstone Brown,False,#964B00,1967.0,1970.0,Bowls
"Bowl, Ironstone Vegetable (8 ¾"")",Antique Gold,False,#D4AF37,1969.0,1972.0,Bowls
"Bowl, Ironstone Vegetable (8 ¾"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Ironstone Vegetable (8 ¾"")",Turf Green,False,#87CEEB,1969.0,1972.0,Bowls
"Bowl, Mixing - #1 (4 15/16"")",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Mixing - #1 (4 15/16"")",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Mixing - #1 (4 15/16"")",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #1 (4 15/16"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #1 (4 15/16"")",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Mixing - #1 (4 15/16"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Mixing - #1 (4 15/16"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #2 (5 7/8"")",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Mixing - #2 (5 7/8"")",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Mixing - #2 (5 7/8"")",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #2 (5 7/8"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #2 (5 7/8"")",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Mixing - #2 (5 7/8"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Mixing - #2 (5 7/8"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #3 (6 11/16"")",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Mixing - #3 (6 11/16"")",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Mixing - #3 (6 11/16"")",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #3 (6 11/16"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #3 (6 11/16"")",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Mixing - #3 (6 11/16"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Mixing - #3 (6 11/16"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #4 (7 11/16"")",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Mixing - #4 (7 11/16"")",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Mixing - #4 (7 11/16"")",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #4 (7 11/16"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #4 (7 11/16"")",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Mixing - #4 (7 11/16"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Mixing - #4 (7 11/16"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #5 (8 9/16"")",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Mixing - #5 (8 9/16"")",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Mixing - #5 (8 9/16"")",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #5 (8 9/16"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #5 (8 9/16"")",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Mixing - #5 (8 9/16"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Mixing - #5 (8 9/16"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #6 (9 11/16"")",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Mixing - #6 (9 11/16"")",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Mixing - #6 (9 11/16"")",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #6 (9 11/16"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #6 (9 11/16"")",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Mixing - #6 (9 11/16"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Mixing - #6 (9 11/16"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #7 (10 15/16"")",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Mixing - #7 (10 15/16"")",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Mixing - #7 (10 15/16"")",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #7 (10 15/16"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #7 (10 15/16"")",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Mixing - #7 (10 15/16"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Mixing - #7 (10 15/16"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Nappie (8½"") 13",Chartreuse,False,#DFFF00,1951.0,1959.0,Bowls
"Bowl, Nappie (8½"") 13",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Nappie (8½"") 13",Forest Green,False,#228B22,1951.0,1959.0,Bowls
"Bowl, Nappie (8½"") 13",Gray,False,#808080,1951.0,1959.0,Bowls
"Bowl, Nappie (8½"") 13",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Nappie (8½"") 13",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Nappie (8½"") 13",Medium Green,False,#3CB371,1959.0,1969.0,Bowls
"Bowl, Nappie (8½"") 13",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Nappie (8½"") 13",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Nappie (8½"") 13",Rose,False,#FF007F,1951.0,1959.0,Bowls
"Bowl, Nappie (8½"") 13",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Nappie (8½"") 13",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Nappie (9½"")",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Nappie (9½"")",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Nappie (9½"")",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Nappie (9½"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Nappie (9½"")",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Nappie (9½"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Nappie (9½"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Salad - Footed (11 3/8"")",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Salad - Footed (11 3/8"")",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Salad - Footed (11 3/8"")",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Salad - Footed (11 3/8"")",Maroon,False,#800000,,,Bowls
"Bowl, Salad - Footed (11 3/8"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Salad - Footed (11 3/8"")",Red Stripe 11,False,#FF6347,,,Bowls
"Bowl, Salad - Footed (11 3/8"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Salad - Footed (11 3/8"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Salad - Individual (7 5/8"")",Medium Green,False,#3CB371,1959.0,1969.0,Bowls
"Bowl, Salad - Individual (7 5/8"")",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Salad - Individual (7 5/8"")",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Salad - Individual (7 5/8"")",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Salad - Unlisted (9¾"") 7",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Salad - Unlisted (9¾"") 7",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Tricolator 17",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Tricolator 17",Ivory,False,#FFFFF0,1936.0,1951.0,Bowls
"Bowl, Tricolator 17",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Tricolator 17",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Tricolator 17",Turquoise,False,#26A69A,1938.0,1969.0,Bowls
"Bowl, Tricolator 17",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Butter, Covered",Amberstone Brown,False,#964B00,1967.0,1970.0,Other
"Butter, Covered",Antique Gold,False,#D4AF37,1969.0,1972.0,Other
"Candleholder, Bulb",Cobalt,False,#0047AB,1936.0,1951.0,Other
"Candleholder, Bulb",Ivory,False,#FFFFF0,1936.0,1951.0,Other
"Candleholder, Bulb",Light Green,False,#90EE90,1936.0,1951.0,Other
"Candleholder, Bulb",Maroon,False,#800000,,,Other
"Candleholder, Bulb",Red 9,False,#FF0000,1936.0,,Other
"Candleholder, Bulb",Red Stripe 11,False,#FF6347,,,Other
"Candleholder, Bulb",Turquoise,False,#26A69A,1938.0,1969.0,Other
"Candleholder, Bulb",Yellow,False,#FFFF00,1936.0,1969.0,Other
"Candleholder, Tripod 2",Cobalt,False,#0047AB,1936.0,1951.0,Other
"Candleholder, Tripod 2",Ivory,False,#FFFFF0,1936.0,1951.0,Other
"Candleholder, Tripod 2",Light Green,False,#90EE90,1936.0,1951.0,Other
"Candleholder, Tripod 2",Red 9,False,#FF0000,1936.0,,Other
"Candleholder, Tripod 2",Red Stripe 11,False,#FF6347,,,Other
"Candleholder, Tripod 2",Turquoise,False,#26A69A,1938.0,1969.0,Other
"Candleholder, Tripod 2",Yellow,False,#FFFF00,1936.0,1969.0,Other
Carafe & Lid 2,Cobalt,False,#0047AB,1936.0,1951.0,"Pitchers, Teapots & Vases"
Carafe & Lid 2,Ivory,False,#FFFFF0,1936.0,1951.0,"Pitchers, Teapots & Vases"
Carafe & Lid 2,Light Green,False,#90EE90,1936.0,1951.0,"Pitchers, Teapots & Vases"
Carafe & Lid 2,Medium Green,False,#3CB371,1959.0,1969.0,"Pitchers, Teapots & Vases"
Carafe & Lid 2,Red 9,False,#FF0000,1936.0,,"Pitchers, Teapots & Vases"
Carafe & Lid 2,Red Stripe 11,False,#FF6347,,,"Pitchers, Teapots & Vases"
Carafe & Lid 2,Turquoise,False,#26A69A,1938.0,1969.0,"Pitchers, Teapots & Vases"
Carafe & Lid 2,Yellow,False,#FFFF00,1936.0,1969.0,"Pitchers, Teapots & Vases"
Casserole & Lid,Forest Green,False,#228B22,1951.0,1959.0,Bakeware
Casserole & Lid,Gray,False,#808080,1951.0,1959.0,Bakeware
Casserole & Lid,Light Green,False,#90EE90,1936.0,1951.0,Bakeware
Casserole & Lid,Maroon,False,#800000,,,Bakeware
Casserole & Lid,Medium Green,False,#3CB371,1959.0,1969.0,Bakeware
Casserole & Lid,Red 9,False,#FF0000,1936.0,,Bakeware
Casserole & Lid,Red Stripe 11,False,#FF6347,,,Bakeware
"Casserole, & Lid (Ironstone)",Amberstone Brown,False,#964B00,1967.0,1970.0,Bakeware
"Casserole, & Lid (Ironstone)",Antique Gold,False,#D4AF37,1969.0,1972.0,Bakeware
"Casserole, French & Lid",Cobalt,False,#0047AB,1936.0,1951.0,Bakeware
"Casserole, French & Lid",Light Green,False,#90EE90,1936.0,1951.0,Bakeware
"Casserole, French & Lid",Yellow,False,#FFFF00,1936.0,1969.0,Bakeware
"Casserole, French & Lid - footed",Ivory,False,#FFFFF0,1936.0,1951.0,Bakeware
"Casserole, Promotional & Lid 12, 17",Cobalt,False,#0047AB,1936.0,1951.0,Bakeware
"Casserole, Promotional & Lid 12, 17",Light Green,False,#90EE90,1936.0,1951.0,Bakeware
"Casserole, Promotional & Lid 12, 17",Maroon,False,#800000,,,Bakeware
"Casserole, Promotional & Lid 12, 17",Red 9,False,#FF0000,1936.0,,Bakeware
"Casserole, Promotional & Lid 12, 17",Yellow,False,#FFFF00,1936.0,1969.0,Bakeware
Classic Rim 10 1/2 Inch Dinner Plate,Linen,True,#e9e0d3,2025.0,,Plates
Classic Rim 10 1/2 Inch Dinner Plate,Sky,True,#87CEEB,2024.0,,Plates
Classic Rim 10 1/2 Inch Extra Large Serving Bowl,Sky,True,#87CEEB,2024.0,,Serveware
"Classic Rim 12-Piece Dinnerware Set, Service for 4",Sky,True,#87CEEB,2024.0,,Other
Classic Rim 5 5/8 Inch Small Bowl 15 OZ,Linen,True,#e9e0d3,2025.0,,Bowls
Classic Rim 5 5/8 Inch Small Bowl 15 OZ,Sky,True,#87CEEB,2024.0,,Bowls
Classic Rim 5 7/8 Inch Saucer,Sky,True,#87CEEB,2024.0,,"Mugs, Cups & Saucers"
Classic Rim 6 1/8 Inch Appetizer Plate,Linen,True,#e9e0d3,2025.0,,Plates
Classic Rim 6 1/8 Inch Appetizer Plate,Sky,True,#87CEEB,2024.0,,Plates
Classic Rim 6 7/8 Inch Cereal Bowl 19 OZ,Linen,True,#e9e0d3,2025.0,,Bowls
Classic Rim 6 7/8 Inch Cereal Bowl 19 OZ,Sky,True,#87CEEB,2024.0,,Bowls
Classic Rim 7 1/4 Inch Salad Plate,Linen,True,#e9e0d3,2025.0,,Plates
Classic Rim 7 1/4 Inch Salad Plate,Sky,True,#87CEEB,2024.0,,Plates
Classic Rim 8 1/4 Inch Large Serving Bowl 40 OZ,Linen,True,#e9e0d3,2025.0,,Serveware
Classic Rim 8 1/4 Inch Large Serving Bowl 40 OZ,Sky,True,#87CEEB,2024.0,,Serveware
Classic Rim 8 3/8 Inch Pasta Bowl 34 OZ,Sky,True,#87CEEB,2024.0,,Bowls
Classic Rim 9 Inch Luncheon Plate,Linen,True,#e9e0d3,2025.0,,Plates
Classic Rim 9 Inch Luncheon Plate,Sky,True,#87CEEB,2024.0,,Plates
Classic Rim 9 Inch Soup Bowl 13 OZ,Sky,True,#87CEEB,2024.0,,Bowls
Coffee Pot & Lid,Amberstone Brown,False,#964B00,1967.0,1970.0,Other
Coffee Pot & Lid,Blue Stripe,False,#5B7F95,,,Other
Coffee Pot & Lid,Chartreuse,False,#DFFF00,1951.0,1959.0,Other
Coffee Pot & Lid,Cobalt,False,#0047AB,1936.0,1951.0,Other
Coffee Pot & Lid,Forest Green,False,#228B22,1951.0,1959.0,Other
Coffee Pot & Lid,Gray,False,#808080,1951.0,1959.0,Other
Coffee Pot & Lid,Ivory,False,#FFFFF0,1936.0,1951.0,Other
Coffee Pot & Lid,Light Green,False,#90EE90,1936.0,1951.0,Other
Coffee Pot & Lid,Maroon,False,#800000,,,Other
Coffee Pot & Lid,Red 9,False,#FF0000,1936.0,,Other
Coffee Pot & Lid,Rose,False,#FF007F,1951.0,1959.0,Other
Coffee Pot & Lid,Turquoise,False,#26A69A,1938.0,1969.0,Other
Coffee Pot & Lid,Yellow,False,#FFFF00,1936.0,1969.0,Other
"Coffee Pot, AD (Demitasse) & Lid 2, 7",Blue Stripe,False,#5B7F95,,,Other
"Coffee Pot, AD (Demitasse) & Lid 2, 7",Cobalt,False,#0047AB,1936.0,1951.0,Other
"Coffee Pot, AD (Demitasse) & Lid 2, 7",Ivory,False,#FFFFF0,1936.0,1951.0,Other
"Coffee Pot, AD (Demitasse) & Lid 2, 7",Light Green,False,#90EE90,1936.0,1951.0,Other
"Coffee Pot, AD (Demitasse) & Lid 2, 7",Medium Green,False,#3CB371,1959.0,1969.0,Other
"Coffee Pot, AD (Demitasse) & Lid 2, 7",Red 9,False,#FF0000,1936.0,,Other
"Coffee Pot, AD (Demitasse) & Lid 2, 7",Red Stripe 11,False,#FF6347,,,Other
"Coffee Pot, AD (Demitasse) & Lid 2, 7",Turquoise,False,#26A69A,1938.0,1969.0,Other
"Coffee Pot, AD (Demitasse) & Lid 2, 7",Yellow,False,#FFFF00,1936.0,1969.0,Other
Coffee Server & Lid (Ironstone),Amberstone Brown,False,#964B00,1967.0,1970.0,Other
Coffee Server & Lid (Ironstone),Antique Gold,False,#D4AF37,1969.0,1972.0,Other
Coffee Server & Lid (Ironstone),Turf Green,False,#87CEEB,1969.0,1972.0,Other
"Comport (10"") 2",Cobalt,False,#0047AB,1936.0,1951.0,Other
"Comport (10"") 2",Ivory,False,#FFFFF0,1936.0,1951.0,Other
"Comport (10"") 2",Yellow,False,#FFFF00,1936.0,1969.0,Other
"Comport (12"")",Cobalt,False,#0047AB,1936.0,1951.0,Other
"Comport (12"")",Ivory,False,#FFFFF0,1936.0,1951.0,Other
"Comport (12"")",Light Green,False,#90EE90,1936.0,1951.0,Other
"Comport (12"")",Red 9,False,#FF0000,1936.0,,Other
"Comport (12"")",Red Stripe 11,False,#FF6347,,,Other
"Comport (12"")",Turquoise,False,#26A69A,1938.0,1969.0,Other
"Comport (12"")",Yellow,False,#FFFF00,1936.0,1969.0,Other
"Comport, Sweets",Cobalt,False,#0047AB,1936.0,1951.0,Other
"Comport, Sweets",Ivory,False,#FFFFF0,1936.0,1951.0,Other
"Comport, Sweets",Light Green,False,#90EE90,1936.0,1951.0,Other
"Comport, Sweets",Maroon,False,#800000,,,Other
"Comport, Sweets",Red 9,False,#FF0000,1936.0,,Other
"Comport, Sweets",Red Stripe 11,False,#FF6347,,,Other
"Comport, Sweets",Turquoise,False,#26A69A,1938.0,1969.0,Other
"Comport, Sweets",Yellow,False,#FFFF00,1936.0,1969.0,Other
Coupe 10 3/8 Inch Dinner Bowl 40 OZ,Linen,True,#e9e0d3,2025.0,,Bowls
Coupe 10 3/8 Inch Dinner Bowl 40 OZ,Sky,True,#87CEEB,2024.0,,Bowls
Coupe 6 3/4 Inch Salad Bowl 24 OZ,Linen,True,#e9e0d3,2025.0,,Bowls
Coupe 6 3/4 Inch Salad Bowl 24 OZ,Sky,True,#87CEEB,2024.0,,Bowls
Coupe 8 1/2 Inch Luncheon Bowl 26 OZ,Linen,True,#e9e0d3,2025.0,,Bowls
Coupe 8 1/2 Inch Luncheon Bowl 26 OZ,Sky,True,#87CEEB,2024.0,,Bowls
Creamer (C handle),Amberstone Brown,False,#964B00,1967.0,1970.0,Other
Creamer (C handle),Antique Gold,False,#D4AF37,1969.0,1972.0,Other
Creamer (C handle),Red 9,False,#FF0000,1936.0,,Other
Creamer (C handle),Turf Green,False,#87CEEB,1969.0,1972.0,Other
Creamer (ring handle),Amberstone Brown,False,#964B00,1967.0,1970.0,Other
Creamer (ring handle),Chartreuse,False,#DFFF00,1951.0,1959.0,Other
Creamer (ring handle),Cobalt,False,#0047AB,1936.0,1951.0,Other
Creamer (ring handle),Forest Green,False,#228B22,1951.0,1959.0,Other
Creamer (ring handle),Gray,False,#808080,1951.0,1959.0,Other
Creamer (ring handle),Ivory,False,#FFFFF0,1936.0,1951.0,Other
Creamer (ring handle),Light Green,False,#90EE90,1936.0,1951.0,Other
Creamer (ring handle),Medium Green,False,#3CB371,1959.0,1969.0,Other
Creamer (ring handle),Red 9,False,#FF0000,1936.0,,Other
Creamer (ring handle),Rose,False,#FF007F,1951.0,1959.0,Other
Creamer (ring handle),Turquoise,False,#26A69A,1938.0,1969.0,Other
Creamer (ring handle),Yellow,False,#FFFF00,1936.0,1969.0,Other
Creamer (stick handle),Cobalt,False,#0047AB,1936.0,1951.0,Other
Creamer (stick handle),Ivory,False,#FFFFF0,1936.0,1951.0,Other
Creamer (stick handle),Light Green,False,#90EE90,1936.0,1951.0,Other
Creamer (stick handle),Red 9,False,#FF0000,1936.0,,Other
Creamer (stick handle),Red Stripe 11,False,#FF6347,,,Other
Creamer (stick handle),Turquoise,False,#26A69A,1938.0,1969.0,Other
Creamer (stick handle),Yellow,False,#FFFF00,1936.0,1969.0,Other
"Creamer, Individual",Red 9,False,#FF0000,1936.0,,Other
Cup & Saucer (C handle),Amberstone Brown,False,#964B00,1967.0,1970.0,"Mugs, Cups & Saucers"
Cup & Saucer (C handle),Antique Gold,False,#D4AF37,1969.0,1972.0,"Mugs, Cups & Saucers"
Cup & Saucer (C handle),Medium Green,False,#3CB371,1959.0,1969.0,"Mugs, Cups & Saucers"
Cup & Saucer (C handle),Red 9,False,#FF0000,1936.0,,"Mugs, Cups & Saucers"
Cup & Saucer (C handle),Turf Green,False,#87CEEB,1969.0,1972.0,"Mugs, Cups & Saucers"
Cup & Saucer (C handle),Turquoise,False,#26A69A,1938.0,1969.0,"Mugs, Cups & Saucers"
Cup & Saucer (C handle),Yellow,False,#FFFF00,1936.0,1969.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Amberstone Brown,False,#964B00,1967.0,1970.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Chartreuse,False,#DFFF00,1951.0,1959.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Cobalt,False,#0047AB,1936.0,1951.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Forest Green,False,#228B22,1951.0,1959.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Gray,False,#808080,1951.0,1959.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Ivory,False,#FFFFF0,1936.0,1951.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Light Green,False,#90EE90,1936.0,1951.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Maroon,False,#800000,,,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Medium Green,False,#3CB371,1959.0,1969.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Red 9,False,#FF0000,1936.0,,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Red Stripe 11,False,#FF6347,,,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Rose,False,#FF007F,1951.0,1959.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Turquoise,False,#26A69A,1938.0,1969.0,"Mugs, Cups & Saucers"
Cup & Saucer (ring handle),Yellow,False,#FFFF00,1936.0,1969.0,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Blue Stripe,False,#5B7F95,,,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Chartreuse,False,#DFFF00,1951.0,1959.0,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Cobalt,False,#0047AB,1936.0,1951.0,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Forest Green,False,#228B22,1951.0,1959.0,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Gray,False,#808080,1951.0,1959.0,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Ivory,False,#FFFFF0,1936.0,1951.0,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Light Green,False,#90EE90,1936.0,1951.0,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Medium Green,False,#3CB371,1959.0,1969.0,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Red 9,False,#FF0000,1936.0,,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Red Stripe 11,False,#FF6347,,,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Rose,False,#FF007F,1951.0,1959.0,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Turquoise,False,#26A69A,1938.0,1969.0,"Mugs, Cups & Saucers"
"Cup & Saucer, AD (Demitasse) 2",Yellow,False,#FFFF00,1936.0,1969.0,"Mugs, Cups & Saucers"
